timestamp,machine_id,temperature,vibration,pressure,rpm,failure_within_days,polish_rod_load,tubing_pressure,casing_pressure,pump_fillage,stroke_spm,production_bbl
2026-01-05 15:00:00,WELL-03,66.45,4.501,148.05,384.6,7,16467.0,148.0,89.9,69.6,7.27,33.51
2026-01-05 16:00:00,WELL-03,70.69,4.533,168.8,412.4,8,17116.0,168.8,100.3,76.4,7.78,38.64
2026-01-05 17:00:00,WELL-03,67.95,4.308,154.58,393.5,11,16716.0,154.6,93.3,71.6,7.42,35.03
2026-01-05 18:00:00,WELL-03,67.31,4.442,150.93,388.7,7,16633.0,150.9,91.6,70.3,7.33,34.06
2026-01-05 19:00:00,WELL-03,70.7,4.561,167.39,410.7,9,17153.0,167.4,99.9,75.6,7.74,38.11
2026-01-05 20:00:00,WELL-03,69.84,4.425,162.57,404.3,8,17034.0,162.6,97.6,73.9,7.61,36.85
2026-01-05 21:00:00,WELL-03,67.16,4.552,148.69,385.9,10,16645.0,148.7,90.8,69.2,7.26,33.32
2026-01-05 22:00:00,WELL-03,69.69,4.419,160.86,402.2,9,17036.0,160.9,97.0,73.1,7.56,36.3
2026-01-05 23:00:00,WELL-03,71.04,4.653,167.13,410.6,6,17251.0,167.1,100.2,75.1,7.71,37.81
2026-01-06 00:00:00,WELL-03,68.49,4.416,153.86,393.0,6,16879.0,153.9,93.6,70.6,7.38,34.44
2026-01-06 01:00:00,WELL-03,69.72,4.45,159.54,400.6,7,17076.0,159.5,96.6,72.4,7.52,35.8
2026-01-06 02:00:00,WELL-03,68.79,4.422,154.41,393.8,7,16948.0,154.4,94.1,70.6,7.38,34.46
2026-01-06 03:00:00,WELL-03,68.23,4.544,151.1,389.5,7,17982.0,151.1,92.6,54.8,7.3,33.57
2026-01-06 04:00:00,WELL-03,70.18,4.553,160.38,401.9,6,17180.0,160.4,97.3,72.3,7.53,35.83
2026-01-06 05:00:00,WELL-03,70.32,4.585,160.58,402.2,6,17212.0,160.6,97.5,72.3,7.53,35.82
2026-01-06 06:00:00,WELL-03,68.41,4.599,150.55,388.9,8,17869.0,150.5,92.6,51.8,7.27,33.26
2026-01-06 07:00:00,WELL-03,69.48,4.462,155.39,395.5,6,17109.0,155.4,95.1,70.4,7.39,34.41
2026-01-06 08:00:00,WELL-03,68.1,4.707,148.02,385.7,7,16914.0,148.0,91.5,67.8,7.2,32.51
2026-01-06 09:00:00,WELL-03,69.75,4.524,155.76,396.1,8,17173.0,155.8,95.5,70.3,7.39,34.38
2026-01-06 10:00:00,WELL-03,69.61,4.511,154.61,394.6,6,17165.0,154.6,95.0,69.8,7.36,34.04
2026-01-06 11:00:00,WELL-03,71.26,4.794,162.35,405.0,5,17423.0,162.4,99.0,72.3,7.55,35.92
2026-01-06 12:00:00,WELL-03,72.29,4.975,167.04,411.3,8,17590.0,167.0,101.4,73.7,7.66,37.03
2026-01-06 13:00:00,WELL-03,71.28,4.816,161.5,404.0,6,17450.0,161.5,98.7,71.8,7.52,35.58
2026-01-06 14:00:00,WELL-03,70.85,4.753,158.87,400.5,6,17398.0,158.9,97.5,70.8,7.45,34.87
2026-01-06 15:00:00,WELL-03,70.67,4.731,157.47,398.7,7,17382.0,157.5,96.9,70.2,7.41,34.46
2026-01-06 16:00:00,WELL-03,69.37,4.721,150.49,389.5,7,17199.0,150.5,93.5,67.8,7.23,32.66
2026-01-06 17:00:00,WELL-03,69.28,4.765,149.53,388.3,7,17197.0,149.5,93.1,67.4,7.2,32.36
2026-01-06 18:00:00,WELL-03,70.64,4.752,155.82,396.7,8,17412.0,155.8,96.4,69.3,7.36,33.87
2026-01-06 19:00:00,WELL-03,71.25,4.864,158.43,400.3,5,17516.0,158.4,97.8,70.1,7.42,34.46
2026-01-06 20:00:00,WELL-03,69.78,4.766,150.58,389.9,6,17307.0,150.6,94.0,67.4,7.22,32.44
2026-01-06 21:00:00,WELL-03,71.06,4.848,156.45,397.8,5,17510.0,156.5,97.0,69.2,7.36,33.85
2026-01-06 22:00:00,WELL-03,69.81,4.818,149.76,388.9,5,17336.0,149.8,93.7,66.9,7.19,32.12
2026-01-06 23:00:00,WELL-03,70.18,4.785,151.11,390.8,6,17403.0,151.1,94.5,67.2,7.22,32.4
2026-01-07 00:00:00,WELL-03,70.43,4.771,151.87,391.9,8,17452.0,151.9,95.0,67.4,7.23,32.53
2026-01-07 01:00:00,WELL-03,71.41,4.943,156.29,397.8,8,17610.0,156.3,97.3,68.8,7.34,33.58
2026-01-07 02:00:00,WELL-03,70.17,4.871,149.6,389.0,7,17436.0,149.6,94.1,66.4,7.17,31.85
2026-01-07 03:00:00,WELL-03,72.14,5.081,158.95,401.5,4,17743.0,158.9,98.8,69.4,7.4,34.13
2026-01-07 04:00:00,WELL-03,70.46,4.88,150.07,389.7,7,17503.0,150.1,94.5,66.4,7.17,31.85
2026-01-07 05:00:00,WELL-03,73.15,5.267,163.01,407.0,6,17917.0,163.0,101.0,70.6,7.49,35.02
2026-01-07 06:00:00,WELL-03,70.44,4.94,148.99,388.4,5,17523.0,149.0,94.1,65.8,7.14,31.46
2026-01-07 07:00:00,WELL-03,70.94,4.916,150.98,391.1,5,19313.0,151.0,95.2,54.6,7.18,31.9
2026-01-07 08:00:00,WELL-03,70.5,4.987,148.29,387.6,3,17555.0,148.3,94.0,65.4,7.11,31.17
2026-01-07 09:00:00,WELL-03,71.08,4.957,150.72,390.9,6,17654.0,150.7,95.3,66.1,7.17,31.72
2026-01-07 10:00:00,WELL-03,71.51,5.039,152.4,393.2,5,17731.0,152.4,96.2,66.5,7.21,32.08
2026-01-07 11:00:00,WELL-03,70.91,5.004,148.87,388.6,4,17652.0,148.9,94.6,65.2,7.12,31.14
2026-01-07 12:00:00,WELL-03,72.6,5.238,156.88,399.3,5,17918.0,156.9,98.7,67.8,7.31,33.08
2026-01-07 13:00:00,WELL-03,72.48,5.225,155.75,397.9,5,17910.0,155.7,98.2,67.3,7.28,32.74
2026-01-07 14:00:00,WELL-03,73.65,5.43,161.14,405.1,3,18099.0,161.1,101.0,69.0,7.41,34.03
2026-01-07 15:00:00,WELL-03,70.9,5.118,146.88,386.2,4,17697.0,146.9,94.0,64.1,7.05,30.41
2026-01-07 16:00:00,WELL-03,71.68,5.119,150.3,390.8,7,17826.0,150.3,95.8,65.2,7.13,31.2
2026-01-07 17:00:00,WELL-03,71.76,5.142,150.23,390.8,6,17850.0,150.2,95.8,65.1,7.13,31.13
2026-01-07 18:00:00,WELL-03,73.12,5.377,156.55,399.3,4,18066.0,156.6,99.1,67.1,7.28,32.65
2026-01-07 19:00:00,WELL-03,73.15,5.391,156.2,398.9,6,18082.0,156.2,99.0,66.8,7.27,32.5
2026-01-07 20:00:00,WELL-03,73.35,5.432,156.68,399.6,3,19255.0,156.7,99.3,56.6,7.28,32.56
2026-01-07 21:00:00,WELL-03,71.75,5.174,148.19,388.3,2,17895.0,148.2,95.2,63.9,7.06,30.38
2026-01-07 22:00:00,WELL-03,70.94,5.309,143.68,382.4,3,18732.0,143.7,93.0,45.4,6.94,29.2
2026-01-07 23:00:00,WELL-03,73.51,5.486,156.05,398.9,5,19788.0,156.0,99.3,50.8,7.25,32.23
