timestamp,machine_id,temperature,vibration,pressure,rpm,failure_within_days,egt,cht,oil_pressure,oil_temp,flight_hours,altitude,throttle,manifold_pressure
2026-01-03 07:00:00,UAV-03,172.42,2.909,53.32,2357.4,14,691.4,172.4,53.32,91.6,980.8,8511.0,70.8,27.15
2026-01-03 08:00:00,UAV-03,177.26,2.623,55.52,2394.9,15,704.2,177.3,55.52,94.8,980.82,8487.0,73.9,27.6
2026-01-03 09:00:00,UAV-03,177.84,2.62,55.59,2397.0,15,705.6,177.8,55.59,95.1,980.83,8645.0,74.2,27.62
2026-01-03 10:00:00,UAV-03,177.19,2.7,55.04,2388.8,14,703.7,177.2,55.04,94.7,980.85,8609.0,73.7,27.52
2026-01-03 11:00:00,UAV-03,174.47,2.918,53.45,2363.2,14,696.3,174.5,53.45,92.8,980.86,8514.0,71.7,27.21
2026-01-03 12:00:00,UAV-03,176.4,2.825,54.19,2376.6,16,701.3,176.4,54.19,94.1,980.88,8527.0,72.9,27.36
2026-01-03 13:00:00,UAV-03,175.18,2.943,53.36,2363.6,15,697.9,175.2,53.36,93.2,980.89,8675.0,72.0,27.2
2026-01-03 14:00:00,UAV-03,180.57,2.814,55.82,2405.6,15,712.1,180.6,55.82,96.8,980.9,8414.0,75.5,27.7
2026-01-03 15:00:00,UAV-03,181.46,2.88,56.04,2410.2,14,714.3,181.5,56.04,97.4,980.92,8460.0,76.0,27.76
2026-01-03 16:00:00,UAV-03,180.44,2.818,55.31,2399.0,16,711.5,180.4,55.31,96.7,980.93,8534.0,75.2,27.62
2026-01-03 17:00:00,UAV-03,178.59,2.862,54.16,2380.7,16,706.4,178.6,54.16,95.4,980.95,8293.0,73.8,27.39
2026-01-03 18:00:00,UAV-03,175.76,3.087,52.52,2354.3,12,698.7,175.8,52.52,93.5,980.96,8483.0,71.8,27.07
2026-01-03 19:00:00,UAV-03,181.61,2.914,55.22,2400.3,15,714.1,181.6,55.22,97.4,980.98,8330.0,75.6,27.62
2026-01-03 20:00:00,UAV-03,177.65,3.034,53.02,2364.5,12,703.4,177.7,53.02,94.7,980.99,8590.0,72.9,27.18
2026-01-03 21:00:00,UAV-03,179.66,2.936,53.8,2378.4,16,708.6,179.7,53.8,96.0,981.01,8676.0,74.1,27.35
2026-01-03 22:00:00,UAV-03,185.44,3.187,56.46,2423.7,15,723.9,185.4,56.46,99.9,981.02,8421.0,77.8,27.89
2026-01-03 23:00:00,UAV-03,185.9,3.224,56.46,2424.8,13,725.0,185.9,56.46,100.1,981.04,8376.0,78.0,27.9
2026-01-04 00:00:00,UAV-03,180.75,2.973,53.66,2379.1,14,711.1,180.7,53.66,96.7,981.05,8512.0,74.5,27.34
2026-01-04 01:00:00,UAV-03,183.02,3.045,54.58,2395.2,13,717.0,183.0,54.58,98.2,981.06,8527.0,75.9,27.53
2026-01-04 02:00:00,UAV-03,182.09,2.988,53.88,2384.6,13,714.3,182.1,53.88,97.5,981.08,8782.0,75.2,27.4
2026-01-04 03:00:00,UAV-03,176.33,3.377,50.78,2333.8,14,698.8,176.3,50.78,93.7,981.09,8350.0,71.2,26.79
2026-01-04 04:00:00,UAV-03,179.48,3.204,52.13,2357.2,15,707.1,179.5,52.13,95.7,981.11,8564.0,73.2,27.06
2026-01-04 05:00:00,UAV-03,181.49,3.106,52.91,2371.2,14,712.3,181.5,52.91,97.0,981.12,8438.0,74.4,27.23
2026-01-04 06:00:00,UAV-03,185.02,3.208,54.45,2397.8,12,721.5,185.0,54.45,99.4,981.14,8578.0,76.7,27.54
2026-01-04 07:00:00,UAV-03,183.83,3.135,53.63,2385.1,13,718.2,183.8,53.63,98.6,981.15,8488.0,75.8,27.39
2026-01-04 08:00:00,UAV-03,191.18,3.631,57.08,2443.5,15,737.7,191.2,57.08,103.4,981.17,8601.0,80.5,28.08
2026-01-04 09:00:00,UAV-03,180.87,3.293,51.7,2354.8,11,710.0,180.9,51.7,96.5,981.18,8391.0,73.6,27.01
2026-01-04 10:00:00,UAV-03,182.48,3.222,52.28,2365.4,13,714.2,182.5,52.28,97.6,981.2,8449.0,74.5,27.14
2026-01-04 11:00:00,UAV-03,183.3,3.203,52.47,2369.5,10,716.2,183.3,52.47,98.1,981.21,8354.0,75.0,27.18
2026-01-04 12:00:00,UAV-03,185.65,3.286,53.41,2386.2,12,722.3,185.6,53.41,99.6,981.23,8715.0,76.4,27.38
2026-01-04 13:00:00,UAV-03,183.61,3.256,52.17,2366.4,12,716.7,183.6,52.17,98.3,981.24,8586.0,74.9,27.14
2026-01-04 14:00:00,UAV-03,180.91,3.472,50.59,2341.1,13,709.4,180.9,50.59,96.4,981.25,8641.0,73.0,26.83
2026-01-04 15:00:00,UAV-03,187.1,3.402,53.46,2389.9,11,725.7,187.1,53.46,100.5,981.27,8654.0,77.1,27.41
2026-01-04 16:00:00,UAV-03,186.29,3.353,52.83,2380.3,13,723.4,186.3,52.83,100.0,981.28,8393.0,76.4,27.29
2026-01-04 17:00:00,UAV-03,184.82,3.321,51.87,2365.3,14,719.4,184.8,51.87,99.0,981.3,8518.0,75.3,27.11
2026-01-04 18:00:00,UAV-03,181.14,3.603,49.81,2331.8,12,709.4,181.1,49.81,96.5,981.31,8743.0,72.7,26.7
2026-01-04 19:00:00,UAV-03,184.62,3.407,51.32,2358.0,14,718.5,184.6,51.32,98.8,981.33,8489.0,75.0,27.01
2026-01-04 20:00:00,UAV-03,187.21,3.439,52.39,2376.8,14,725.3,187.2,52.39,100.5,981.34,8293.0,76.6,27.23
2026-01-04 21:00:00,UAV-03,180.49,3.755,48.81,2318.0,13,707.2,180.5,48.81,96.0,981.36,8622.0,72.0,26.52
2026-01-04 22:00:00,UAV-03,186.06,3.42,51.37,2361.5,11,721.9,186.1,51.37,99.7,981.37,8669.0,75.6,27.04
2026-01-04 23:00:00,UAV-03,191.14,3.719,53.68,2401.0,10,735.3,191.1,53.68,103.0,981.39,8476.0,78.8,27.51
2026-01-05 00:00:00,UAV-03,187.21,3.464,51.49,2365.5,11,724.7,187.2,51.49,100.4,981.4,8445.0,76.1,27.08
2026-01-05 01:00:00,UAV-03,189.78,3.641,52.55,2384.1,13,731.3,189.8,52.55,102.1,981.41,8346.0,77.7,27.3
2026-01-05 02:00:00,UAV-03,186.99,3.504,50.93,2358.1,9,723.8,187.0,50.93,100.2,981.43,8181.0,75.8,26.98
2026-01-05 03:00:00,UAV-03,186.17,3.595,50.3,2348.4,9,721.4,186.2,50.3,99.6,981.44,8690.0,75.1,26.86
2026-01-05 04:00:00,UAV-03,184.5,3.743,49.23,2331.7,9,716.8,184.5,49.23,98.5,981.46,8678.0,73.9,26.66
2026-01-05 05:00:00,UAV-03,188.99,3.613,51.26,2366.3,9,728.7,189.0,51.26,101.4,981.47,8391.0,76.8,27.07
2026-01-05 06:00:00,UAV-03,192.02,3.82,52.54,2388.7,9,736.6,192.0,52.54,103.4,981.49,8616.0,78.7,27.33
2026-01-05 07:00:00,UAV-03,188.1,3.612,50.36,2353.3,13,726.0,188.1,50.36,100.8,981.5,8429.0,75.9,26.9
2026-01-05 08:00:00,UAV-03,188.7,3.611,50.43,2355.5,11,727.4,188.7,50.43,101.2,981.52,8360.0,76.2,26.92
2026-01-05 09:00:00,UAV-03,190.88,3.763,51.3,2370.9,10,733.1,190.9,51.3,102.6,981.53,8483.0,77.6,27.1
2026-01-05 10:00:00,UAV-03,189.21,3.657,50.24,2354.1,11,728.5,189.2,50.24,101.5,981.55,8294.0,76.3,26.9
2026-01-05 11:00:00,UAV-03,187.88,3.772,49.35,2340.2,10,724.8,187.9,49.35,100.5,981.56,8546.0,75.3,26.73
2026-01-05 12:00:00,UAV-03,191.59,3.829,50.98,2368.3,10,734.5,191.6,50.98,103.0,981.58,8503.0,77.7,27.06
2026-01-05 13:00:00,UAV-03,188.72,3.789,49.32,2341.6,12,726.7,188.7,49.32,101.1,981.59,8590.0,75.7,26.74
2026-01-05 14:00:00,UAV-03,187.4,3.913,48.44,2327.8,10,723.0,187.4,48.44,100.2,981.6,8509.0,74.7,26.57
2026-01-05 15:00:00,UAV-03,189.74,3.794,49.38,2344.5,9,729.1,189.7,49.38,101.7,981.62,8465.0,76.1,26.76
2026-01-05 16:00:00,UAV-03,185.43,4.118,47.0,2305.7,9,717.5,185.4,47.0,98.8,981.63,8456.0,73.2,26.29
2026-01-05 17:00:00,UAV-03,187.23,4.035,47.67,2317.9,8,722.1,187.2,47.67,100.0,981.65,8578.0,74.2,26.43
2026-01-05 18:00:00,UAV-03,190.27,3.869,48.97,2340.4,8,730.1,190.3,48.97,102.0,981.66,8661.0,76.2,26.7
2026-01-05 19:00:00,UAV-03,194.49,4.064,50.85,2372.9,7,741.2,194.5,50.85,104.8,981.68,8453.0,78.9,27.09
2026-01-05 20:00:00,UAV-03,192.09,3.91,49.43,2350.0,9,734.6,192.1,49.43,103.1,981.69,8629.0,77.1,26.81
2026-01-05 21:00:00,UAV-03,188.53,4.093,47.42,2317.6,10,725.0,188.5,47.42,100.7,981.71,8366.0,74.7,26.41
2026-01-05 22:00:00,UAV-03,189.28,4.08,47.57,2321.0,8,726.8,189.3,47.57,101.2,981.72,8537.0,75.1,26.45
2026-01-05 23:00:00,UAV-03,193.33,4.011,49.37,2351.9,9,737.5,193.3,49.37,103.9,981.74,8410.0,77.6,26.82
2026-01-06 00:00:00,UAV-03,197.35,6.188,51.16,2382.7,10,796.2,197.4,51.16,106.5,981.75,8540.0,80.2,27.18
2026-01-06 01:00:00,UAV-03,193.38,4.027,48.95,2346.7,9,737.3,193.4,48.95,103.9,981.76,8606.0,77.5,26.75
2026-01-06 02:00:00,UAV-03,192.13,4.035,48.1,2333.5,9,733.8,192.1,48.1,103.0,981.78,8636.0,76.5,26.58
2026-01-06 03:00:00,UAV-03,189.87,4.223,46.74,2311.8,7,727.6,189.9,46.74,101.5,981.79,8400.0,74.9,26.32
2026-01-06 04:00:00,UAV-03,199.76,4.47,51.46,2391.5,11,753.9,199.8,51.46,108.0,981.81,8451.0,81.4,27.27
2026-01-06 05:00:00,UAV-03,192.96,6.619,47.84,2332.0,9,774.8,193.0,47.84,103.5,981.82,8579.0,76.7,26.55
2026-01-06 06:00:00,UAV-03,198.03,4.367,50.15,2371.4,9,749.0,198.0,50.15,106.8,981.84,8533.0,80.0,27.02
2026-01-06 07:00:00,UAV-03,193.53,4.124,47.67,2331.2,8,736.8,193.5,47.67,103.8,981.85,8492.0,76.9,26.53
2026-01-06 08:00:00,UAV-03,187.68,4.551,44.52,2279.6,8,721.1,187.7,44.52,99.9,981.87,8606.0,72.9,25.91
2026-01-06 09:00:00,UAV-03,193.61,4.192,47.26,2326.1,6,736.7,193.6,47.26,103.8,981.88,8473.0,76.7,26.47
2026-01-06 10:00:00,UAV-03,190.79,4.417,45.62,2299.8,10,729.0,190.8,45.62,101.9,981.9,8388.0,74.7,26.15
2026-01-06 11:00:00,UAV-03,193.7,4.259,46.85,2321.3,6,736.6,193.7,46.85,103.8,981.91,8431.0,76.5,26.4
2026-01-06 12:00:00,UAV-03,194.88,4.217,47.22,2328.3,7,739.6,194.9,47.22,104.6,981.92,8642.0,77.2,26.48
2026-01-06 13:00:00,UAV-03,197.81,4.395,48.46,2350.0,8,747.3,197.8,48.46,106.5,981.94,8446.0,79.1,26.73
2026-01-06 14:00:00,UAV-03,191.11,4.541,44.89,2291.3,6,729.3,191.1,44.89,102.0,981.95,8292.0,74.5,26.03
2026-01-06 15:00:00,UAV-03,194.76,4.334,46.49,2318.9,7,738.9,194.8,46.49,104.4,981.97,8438.0,76.8,26.35
2026-01-06 16:00:00,UAV-03,189.56,4.717,43.66,2272.8,5,724.8,189.6,43.66,100.9,981.98,8559.0,73.2,25.8
2026-01-06 17:00:00,UAV-03,194.95,4.394,46.13,2314.9,5,739.1,195.0,46.13,104.5,982.0,8361.0,76.7,26.3
2026-01-06 18:00:00,UAV-03,193.4,4.534,45.13,2299.2,8,734.8,193.4,45.13,103.4,982.01,8499.0,75.6,26.1
2026-01-06 19:00:00,UAV-03,193.66,4.553,45.04,2298.5,8,735.3,193.7,45.04,103.6,982.03,8405.0,75.6,26.09
2026-01-06 20:00:00,UAV-03,198.22,4.465,47.09,2333.7,8,747.3,198.2,47.09,106.6,982.04,8256.0,78.6,26.51
2026-01-06 21:00:00,UAV-03,194.75,4.553,45.13,2302.0,9,737.9,194.8,45.13,104.3,982.06,8541.0,76.1,26.12
2026-01-06 22:00:00,UAV-03,198.36,4.486,46.71,2329.2,9,747.4,198.4,46.71,106.6,982.07,8626.0,78.4,26.45
2026-01-06 23:00:00,UAV-03,201.29,4.688,47.95,2350.9,7,755.1,201.3,47.95,108.6,982.09,8488.0,80.3,26.7
2026-01-07 00:00:00,UAV-03,198.28,4.493,46.22,2323.0,7,746.9,198.3,46.22,106.5,982.1,8510.0,78.2,26.36
2026-01-07 01:00:00,UAV-03,200.35,6.263,47.03,2337.4,8,800.3,200.3,47.03,107.9,982.11,8342.0,79.4,26.53
2026-01-07 02:00:00,UAV-03,191.62,4.944,42.44,2261.9,5,728.8,191.6,42.44,102.1,982.13,8488.0,73.5,25.62
2026-01-07 03:00:00,UAV-03,198.74,4.542,45.77,2318.4,5,747.7,198.7,45.77,106.8,982.14,8215.0,78.1,26.3
2026-01-07 04:00:00,UAV-03,196.71,4.677,44.53,2298.7,4,742.1,196.7,44.53,105.4,982.16,8605.0,76.7,26.05
2026-01-07 05:00:00,UAV-03,198.21,4.614,45.06,2308.4,5,746.0,198.2,45.06,106.4,982.17,8597.0,77.6,26.17
2026-01-07 06:00:00,UAV-03,197.3,4.711,44.38,2297.9,4,743.4,197.3,44.38,105.7,982.19,8769.0,76.8,26.04
2026-01-07 07:00:00,UAV-03,198.55,4.664,44.78,2305.6,5,746.5,198.5,44.78,106.5,982.2,8377.0,77.6,26.13
2026-01-07 08:00:00,UAV-03,204.78,4.975,47.67,2354.7,8,763.0,204.8,47.67,110.7,982.22,8416.0,81.6,26.71
2026-01-07 09:00:00,UAV-03,203.16,4.873,46.63,2338.4,5,758.5,203.2,46.63,109.6,982.23,8599.0,80.4,26.51
2026-01-07 10:00:00,UAV-03,197.46,4.846,43.56,2288.1,5,743.2,197.5,43.56,105.7,982.25,8480.0,76.5,25.9
2026-01-07 11:00:00,UAV-03,203.23,4.89,46.22,2333.4,5,758.4,203.2,46.22,109.6,982.26,8419.0,80.2,26.44
2026-01-07 12:00:00,UAV-03,200.74,4.73,44.75,2309.8,4,751.6,200.7,44.75,107.9,982.27,8423.0,78.5,26.15
2026-01-07 13:00:00,UAV-03,202.2,4.833,45.25,2319.2,7,755.4,202.2,45.25,108.8,982.29,8354.0,79.3,26.26
2026-01-07 14:00:00,UAV-03,205.1,5.033,46.48,2340.5,4,763.0,205.1,46.48,110.7,982.3,8441.0,81.1,26.51
2026-01-07 15:00:00,UAV-03,201.62,4.807,44.51,2308.7,6,753.5,201.6,44.51,108.4,982.32,8368.0,78.7,26.13
2026-01-07 16:00:00,UAV-03,199.16,4.951,43.06,2285.4,5,746.8,199.2,43.06,106.7,982.33,8536.0,77.0,25.84
2026-01-07 17:00:00,UAV-03,203.79,4.963,45.14,2321.1,7,759.0,203.8,45.14,109.8,982.35,8312.0,79.9,26.27
2026-01-07 18:00:00,UAV-03,204.57,5.022,45.31,2324.9,3,760.9,204.6,45.31,110.3,982.36,8555.0,80.4,26.31
2026-01-07 19:00:00,UAV-03,199.26,5.054,42.43,2277.8,4,746.6,199.3,42.43,106.7,982.38,8612.0,76.7,25.74
2026-01-07 20:00:00,UAV-03,195.86,5.317,40.51,2246.7,7,737.4,195.9,40.51,104.4,982.39,8623.0,74.3,25.36
2026-01-07 21:00:00,UAV-03,198.37,5.186,41.54,2264.8,7,744.0,198.4,41.54,106.1,982.41,8341.0,75.9,25.58
2026-01-07 22:00:00,UAV-03,201.71,5.0,42.98,2289.8,2,752.7,201.7,42.98,108.3,982.42,8544.0,78.0,25.87
2026-01-07 23:00:00,UAV-03,199.48,5.185,41.64,2268.4,3,746.6,199.5,41.64,106.8,982.44,8372.0,76.4,25.61
