timestamp,machine_id,temperature,vibration,pressure,rpm,failure_within_days
2025-01-19T18:00:00,Machine 3,81.21,3.898,105.63,1633.4,24
2025-01-19T19:00:00,Machine 3,79.59,3.695,103.15,1616.8,23
2025-01-19T20:00:00,Machine 3,81.66,4.527,106.21,1637.1,25
2025-01-19T21:00:00,Machine 3,81.18,4.158,105.46,1632.0,24
2025-01-19T22:00:00,Machine 3,80.00,3.826,103.64,1619.8,22
2025-01-19T23:00:00,Machine 3,79.20,4.432,102.40,1611.4,23
2025-01-20T00:00:00,Machine 3,80.55,3.791,104.37,1624.5,26
2025-01-20T01:00:00,Machine 3,82.39,4.314,107.10,1642.6,24
2025-01-20T02:00:00,Machine 3,79.51,4.272,102.73,1613.3,24
2025-01-20T03:00:00,Machine 3,79.67,3.695,102.93,1614.6,22
2025-01-20T04:00:00,Machine 3,82.52,4.623,107.15,1642.7,24
2025-01-20T05:00:00,Machine 3,79.74,4.086,102.94,1614.5,24
2025-01-20T06:00:00,Machine 3,79.37,4.524,102.34,1610.4,23
2025-01-20T07:00:00,Machine 3,79.57,3.872,102.60,1612.1,25
2025-01-20T08:00:00,Machine 3,80.35,3.786,103.73,1619.5,23
2025-01-20T09:00:00,Machine 3,82.51,4.117,106.93,1640.8,22
2025-01-20T10:00:00,Machine 3,82.27,3.784,106.51,1637.9,22
2025-01-20T11:00:00,Machine 3,80.59,4.284,103.96,1620.8,23
2025-01-20T12:00:00,Machine 3,80.02,4.101,103.06,1614.7,24
2025-01-20T13:00:00,Machine 3,80.01,4.029,103.00,1614.2,24
2025-01-20T14:00:00,Machine 3,82.38,3.736,106.51,1637.6,22
2025-01-20T15:00:00,Machine 3,80.56,3.733,103.73,1618.9,25
2025-01-20T16:00:00,Machine 3,81.25,4.297,104.72,1625.5,24
2025-01-20T17:00:00,Machine 3,81.64,3.798,105.27,1629.0,24
2025-01-20T18:00:00,Machine 3,81.56,3.803,105.11,1627.9,22
2025-01-20T19:00:00,Machine 3,79.32,3.890,101.69,1605.0,23
2025-01-20T20:00:00,Machine 3,79.89,4.198,102.51,1610.4,24
2025-01-20T21:00:00,Machine 3,82.64,4.166,106.60,1637.6,25
2025-01-20T22:00:00,Machine 3,80.28,4.670,103.01,1613.5,25
2025-01-20T23:00:00,Machine 3,80.22,4.509,102.88,1612.6,25
2025-01-21T00:00:00,Machine 3,80.68,4.437,103.53,1616.8,22
2025-01-21T01:00:00,Machine 3,79.76,3.851,102.10,1607.2,25
2025-01-21T02:00:00,Machine 3,81.96,3.709,105.35,1628.8,25
2025-01-21T03:00:00,Machine 3,80.92,4.338,103.75,1618.1,24
2025-01-21T04:00:00,Machine 3,80.24,4.083,102.68,1610.9,22
2025-01-21T05:00:00,Machine 3,81.40,4.197,104.37,1622.1,25
2025-01-21T06:00:00,Machine 3,79.99,4.555,102.22,1607.6,24
2025-01-21T07:00:00,Machine 3,82.43,4.003,105.83,1631.6,22
2025-01-21T08:00:00,Machine 3,79.82,4.406,101.88,1605.2,23
2025-01-21T09:00:00,Machine 3,79.77,4.127,101.76,1604.3,25
2025-01-21T10:00:00,Machine 3,81.29,3.880,103.99,1619.1,25
2025-01-21T11:00:00,Machine 3,82.36,4.583,105.56,1629.5,22
2025-01-21T12:00:00,Machine 3,80.23,4.383,102.32,1607.8,25
2025-01-21T13:00:00,Machine 3,80.32,3.883,102.41,1608.3,23
2025-01-21T14:00:00,Machine 3,80.56,4.245,102.73,1610.4,22
2025-01-21T15:00:00,Machine 3,82.04,4.061,104.91,1624.8,25
2025-01-21T16:00:00,Machine 3,80.76,4.351,102.94,1611.6,23
2025-01-21T17:00:00,Machine 3,82.55,4.069,105.59,1629.2,23
2025-01-21T18:00:00,Machine 3,81.78,4.108,104.39,1621.1,23
2025-01-21T19:00:00,Machine 3,79.59,4.492,101.05,1598.7,22
2025-01-21T20:00:00,Machine 3,83.22,4.321,106.46,1634.7,22
2025-01-21T21:00:00,Machine 3,79.71,4.615,101.15,1599.2,23
2025-01-21T22:00:00,Machine 3,80.33,4.535,102.04,1605.1,25
2025-01-21T23:00:00,Machine 3,80.02,4.650,101.53,1601.6,23
2025-01-22T00:00:00,Machine 3,82.06,4.778,104.54,1621.6,23
2025-01-22T01:00:00,Machine 3,80.90,3.904,102.75,1609.6,25
2025-01-22T02:00:00,Machine 3,81.36,4.121,103.40,1613.8,23
2025-01-22T03:00:00,Machine 3,79.80,4.687,101.02,1597.9,21
2025-01-22T04:00:00,Machine 3,81.71,4.405,103.84,1616.6,24
2025-01-22T05:00:00,Machine 3,82.53,4.790,105.03,1624.4,25
2025-01-22T06:00:00,Machine 3,82.05,4.726,104.26,1619.2,24
2025-01-22T07:00:00,Machine 3,81.30,4.421,103.09,1611.4,21
2025-01-22T08:00:00,Machine 3,81.83,4.060,103.85,1616.3,25
2025-01-22T09:00:00,Machine 3,82.09,3.894,104.19,1618.5,21
2025-01-22T10:00:00,Machine 3,80.97,4.035,102.46,1606.9,23
2025-01-22T11:00:00,Machine 3,83.53,4.124,106.27,1632.2,23
2025-01-22T12:00:00,Machine 3,80.76,4.362,102.07,1604.1,25
2025-01-22T13:00:00,Machine 3,81.86,3.856,103.67,1614.7,22
2025-01-22T14:00:00,Machine 3,82.12,4.762,104.02,1616.9,25
2025-01-22T15:00:00,Machine 3,81.35,4.306,102.82,1608.9,25
2025-01-22T16:00:00,Machine 3,81.17,4.739,102.51,1606.7,25
2025-01-22T17:00:00,Machine 3,83.03,4.832,105.25,1624.9,21
2025-01-22T18:00:00,Machine 3,83.10,4.581,105.31,1625.2,24
2025-01-22T19:00:00,Machine 3,83.49,4.463,105.85,1628.8,22
2025-01-22T20:00:00,Machine 3,81.83,4.279,103.32,1611.8,21
2025-01-22T21:00:00,Machine 3,81.52,4.286,102.81,1608.3,25
2025-01-22T22:00:00,Machine 3,83.38,4.840,105.55,1626.5,22
2025-01-22T23:00:00,Machine 3,80.39,4.274,101.03,1596.3,23
2025-01-23T00:00:00,Machine 3,82.25,4.547,103.78,1614.5,22
2025-01-23T01:00:00,Machine 3,82.50,4.131,104.10,1616.6,23
2025-01-23T02:00:00,Machine 3,83.70,4.457,105.86,1628.2,24
2025-01-23T03:00:00,Machine 3,83.32,3.889,105.25,1624.1,22
2025-01-23T04:00:00,Machine 3,83.07,4.226,104.82,1621.2,21
2025-01-23T05:00:00,Machine 3,80.77,4.317,101.34,1597.8,21
2025-01-23T06:00:00,Machine 3,81.81,4.250,102.85,1607.8,23
2025-01-23T07:00:00,Machine 3,80.60,3.903,101.00,1595.4,24
2025-01-23T08:00:00,Machine 3,81.77,4.370,102.71,1606.7,21
2025-01-23T09:00:00,Machine 3,82.99,4.167,104.49,1618.5,23
2025-01-23T10:00:00,Machine 3,81.99,4.606,102.94,1608.1,22
2025-01-23T11:00:00,Machine 3,80.42,4.120,100.55,1592.1,24
2025-01-23T12:00:00,Machine 3,82.19,4.867,103.16,1609.4,23
2025-01-23T13:00:00,Machine 3,81.35,4.067,101.86,1600.6,23
2025-01-23T14:00:00,Machine 3,80.88,4.514,101.10,1595.5,22
2025-01-23T15:00:00,Machine 3,81.75,3.941,102.37,1603.9,24
2025-01-23T16:00:00,Machine 3,82.37,4.804,103.26,1609.7,22
2025-01-23T17:00:00,Machine 3,82.23,4.004,103.01,1608.0,24
2025-01-23T18:00:00,Machine 3,83.79,4.333,105.30,1623.2,24
2025-01-23T19:00:00,Machine 3,82.95,4.771,103.99,1614.4,21
2025-01-23T20:00:00,Machine 3,82.72,4.815,103.60,1611.7,24
2025-01-23T21:00:00,Machine 3,83.17,4.163,104.24,1615.8,24
2025-01-23T22:00:00,Machine 3,81.99,4.478,102.43,1603.7,24
2025-01-23T23:00:00,Machine 3,84.17,4.185,105.65,1625.1,22
2025-01-24T00:00:00,Machine 3,84.50,4.118,106.10,1628.0,22
2025-01-24T01:00:00,Machine 3,82.57,4.252,103.17,1608.4,22
2025-01-24T02:00:00,Machine 3,83.42,4.582,104.39,1616.4,22
2025-01-24T03:00:00,Machine 3,81.70,4.691,101.77,1598.9,24
2025-01-24T04:00:00,Machine 3,82.96,4.101,103.62,1611.1,22
2025-01-24T05:00:00,Machine 3,83.43,4.403,104.28,1615.5,21
2025-01-24T06:00:00,Machine 3,84.57,4.043,105.95,1626.5,24
2025-01-24T07:00:00,Machine 3,81.54,4.292,101.36,1595.8,21
2025-01-24T08:00:00,Machine 3,83.16,4.813,103.74,1611.6,21
2025-01-24T09:00:00,Machine 3,82.51,4.218,102.73,1604.8,21
2025-01-24T10:00:00,Machine 3,83.25,4.739,103.78,1611.7,24
2025-01-24T11:00:00,Machine 3,83.68,4.087,104.39,1615.7,22
2025-01-24T12:00:00,Machine 3,81.83,4.175,101.57,1596.8,24
2025-01-24T13:00:00,Machine 3,83.66,4.518,104.27,1614.7,23
2025-01-24T14:00:00,Machine 3,84.45,4.796,105.42,1622.3,21
2025-01-24T15:00:00,Machine 3,81.77,4.672,101.35,1595.1,24
2025-01-24T16:00:00,Machine 3,84.63,3.995,105.60,1623.3,22
2025-01-24T17:00:00,Machine 3,81.39,4.787,100.70,1590.6,23
2025-01-24T18:00:00,Machine 3,81.97,4.155,101.52,1596.0,20
2025-01-24T19:00:00,Machine 3,81.40,4.330,100.62,1589.9,22
2025-01-24T20:00:00,Machine 3,84.72,4.694,105.56,1622.7,23
2025-01-24T21:00:00,Machine 3,83.64,4.319,103.89,1611.5,23
2025-01-24T22:00:00,Machine 3,82.34,4.148,101.90,1598.1,23
2025-01-24T23:00:00,Machine 3,84.83,4.294,105.59,1622.7,24
2025-01-25T00:00:00,Machine 3,81.62,4.360,100.72,1590.2,21
2025-01-25T01:00:00,Machine 3,84.80,4.553,105.45,1621.6,21
2025-01-25T02:00:00,Machine 3,81.10,4.643,99.86,1584.2,21
2025-01-25T03:00:00,Machine 3,81.93,4.799,101.06,1592.2,21
2025-01-25T04:00:00,Machine 3,83.23,4.954,102.97,1604.8,21
2025-01-25T05:00:00,Machine 3,82.53,4.135,101.87,1597.4,23
2025-01-25T06:00:00,Machine 3,82.03,4.682,101.08,1592.0,21
2025-01-25T07:00:00,Machine 3,83.67,4.595,103.50,1608.1,23
2025-01-25T08:00:00,Machine 3,81.86,4.510,100.74,1589.6,21
2025-01-25T09:00:00,Machine 3,82.48,4.382,101.63,1595.4,22
2025-01-25T10:00:00,Machine 3,84.73,4.792,104.95,1617.5,21
2025-01-25T11:00:00,Machine 3,81.82,4.425,100.55,1588.1,23
2025-01-25T12:00:00,Machine 3,84.96,4.112,105.21,1619.1,21
2025-01-25T13:00:00,Machine 3,82.59,5.055,101.62,1595.1,22
2025-01-25T14:00:00,Machine 3,82.23,4.194,101.03,1591.0,24
2025-01-25T15:00:00,Machine 3,85.30,4.894,105.59,1621.4,21
2025-01-25T16:00:00,Machine 3,82.42,4.717,101.23,1592.2,22
2025-01-25T17:00:00,Machine 3,84.77,5.043,104.70,1615.3,23
2025-01-25T18:00:00,Machine 3,82.14,4.166,100.72,1588.7,21
2025-01-25T19:00:00,Machine 3,83.10,4.572,102.11,1597.8,21
2025-01-25T20:00:00,Machine 3,82.21,4.904,100.74,1588.6,22
2025-01-25T21:00:00,Machine 3,83.91,4.633,103.24,1605.2,23
2025-01-25T22:00:00,Machine 3,85.00,4.951,104.83,1615.7,24
2025-01-25T23:00:00,Machine 3,84.20,4.571,103.60,1607.4,24
2025-01-26T00:00:00,Machine 3,81.84,4.326,100.01,1583.4,24
2025-01-26T01:00:00,Machine 3,85.36,4.269,105.25,1618.3,21
2025-01-26T02:00:00,Machine 3,85.10,4.361,104.81,1615.2,21
2025-01-26T03:00:00,Machine 3,83.92,4.943,102.99,1603.0,23
2025-01-26T04:00:00,Machine 3,83.31,4.456,102.04,1596.6,20
2025-01-26T05:00:00,Machine 3,85.28,4.166,104.95,1615.9,23
2025-01-26T06:00:00,Machine 3,82.56,4.963,100.83,1588.3,24
2025-01-26T07:00:00,Machine 3,85.56,5.057,105.29,1618.0,20
2025-01-26T08:00:00,Machine 3,81.97,4.626,99.85,1581.7,20
2025-01-26T09:00:00,Machine 3,85.26,4.724,104.75,1614.2,23
2025-01-26T10:00:00,Machine 3,82.38,4.682,100.38,1585.0,23
2025-01-26T11:00:00,Machine 3,82.50,4.908,100.52,1585.9,22
2025-01-26T12:00:00,Machine 3,82.01,4.978,99.74,1580.6,24
2025-01-26T13:00:00,Machine 3,82.81,5.038,100.89,1588.2,22
2025-01-26T14:00:00,Machine 3,82.56,4.443,100.47,1585.3,21
2025-01-26T15:00:00,Machine 3,82.66,4.533,100.58,1586.0,21
2025-01-26T16:00:00,Machine 3,84.59,4.492,103.43,1604.9,22
2025-01-26T17:00:00,Machine 3,85.48,4.839,104.72,1613.4,20
2025-01-26T18:00:00,Machine 3,82.64,4.246,100.42,1584.6,21
2025-01-26T19:00:00,Machine 3,82.80,4.659,100.62,1585.9,21
2025-01-26T20:00:00,Machine 3,82.83,4.805,100.61,1585.8,22
2025-01-26T21:00:00,Machine 3,82.98,4.181,100.80,1586.9,22
2025-01-26T22:00:00,Machine 3,84.11,4.362,102.46,1597.9,23
2025-01-26T23:00:00,Machine 3,84.61,4.695,103.17,1602.5,21
2025-01-27T00:00:00,Machine 3,82.37,4.216,99.75,1579.7,24
2025-01-27T01:00:00,Machine 3,85.51,4.649,104.42,1610.7,20
2025-01-27T02:00:00,Machine 3,85.06,4.909,103.70,1605.8,24
2025-01-27T03:00:00,Machine 3,83.13,4.554,100.76,1586.2,22
2025-01-27T04:00:00,Machine 3,82.64,5.183,99.98,1580.9,21
2025-01-27T05:00:00,Machine 3,84.55,5.122,102.81,1599.7,20
2025-01-27T06:00:00,Machine 3,83.50,4.249,101.19,1588.8,20
2025-01-27T07:00:00,Machine 3,83.46,4.878,101.09,1588.0,21
2025-01-27T08:00:00,Machine 3,83.36,4.498,100.90,1586.6,20
2025-01-27T09:00:00,Machine 3,84.47,4.594,102.52,1597.4,21
2025-01-27T10:00:00,Machine 3,83.74,4.866,101.37,1589.7,22
2025-01-27T11:00:00,Machine 3,82.76,4.789,99.86,1579.5,21
2025-01-27T12:00:00,Machine 3,82.75,4.385,99.80,1579.0,23
2025-01-27T13:00:00,Machine 3,82.60,5.168,99.54,1577.2,21
2025-01-27T14:00:00,Machine 3,86.27,4.941,104.99,1613.4,21
2025-01-27T15:00:00,Machine 3,85.24,5.102,103.40,1602.7,20
2025-01-27T16:00:00,Machine 3,82.56,4.633,99.35,1575.6,22
2025-01-27T17:00:00,Machine 3,84.94,4.259,102.87,1599.1,20
2025-01-27T18:00:00,Machine 3,82.83,4.400,99.65,1577.5,20
2025-01-27T19:00:00,Machine 3,85.75,5.002,103.99,1606.4,23
2025-01-27T20:00:00,Machine 3,86.21,4.396,104.64,1610.6,20
2025-01-27T21:00:00,Machine 3,85.27,4.980,103.19,1600.8,22
2025-01-27T22:00:00,Machine 3,83.99,4.766,101.22,1587.7,20
2025-01-27T23:00:00,Machine 3,85.15,4.829,102.92,1598.9,22
2025-01-28T00:00:00,Machine 3,86.21,4.583,104.47,1609.1,22
2025-01-28T01:00:00,Machine 3,85.64,4.460,103.57,1603.0,23
2025-01-28T02:00:00,Machine 3,84.82,4.698,102.29,1594.5,21
2025-01-28T03:00:00,Machine 3,83.01,4.956,99.53,1575.9,20
2025-01-28T04:00:00,Machine 3,85.96,4.727,103.91,1605.1,22
2025-01-28T05:00:00,Machine 3,85.26,4.903,102.83,1597.8,20
2025-01-28T06:00:00,Machine 3,84.39,4.699,101.47,1588.6,20
2025-01-28T07:00:00,Machine 3,82.83,4.366,99.08,1572.6,23
2025-01-28T08:00:00,Machine 3,85.27,4.512,102.71,1596.7,21
2025-01-28T09:00:00,Machine 3,84.68,4.628,101.77,1590.4,20
2025-01-28T10:00:00,Machine 3,84.47,4.556,101.42,1588.0,21
2025-01-28T11:00:00,Machine 3,83.20,5.103,99.47,1574.9,23
2025-01-28T12:00:00,Machine 3,86.43,5.056,104.27,1606.8,22
2025-01-28T13:00:00,Machine 3,83.80,5.119,100.27,1580.1,22
2025-01-28T14:00:00,Machine 3,82.96,5.209,98.98,1571.4,20
2025-01-28T15:00:00,Machine 3,83.21,4.841,99.31,1573.5,22
2025-01-28T16:00:00,Machine 3,86.14,4.905,103.66,1602.4,20
2025-01-28T17:00:00,Machine 3,85.92,5.012,103.28,1599.8,20
2025-01-28T18:00:00,Machine 3,86.75,5.199,104.49,1607.7,20
2025-01-28T19:00:00,Machine 3,85.75,4.800,102.94,1597.3,22
2025-01-28T20:00:00,Machine 3,83.22,4.936,99.10,1571.7,20
2025-01-28T21:00:00,Machine 3,84.23,4.844,100.58,1581.4,21
2025-01-28T22:00:00,Machine 3,85.53,5.060,102.49,1594.1,22
2025-01-28T23:00:00,Machine 3,84.86,5.084,101.44,1587.0,20
2025-01-29T00:00:00,Machine 3,83.51,5.151,99.36,1573.1,23
2025-01-29T01:00:00,Machine 3,83.75,4.794,99.69,1575.2,20
2025-01-29T02:00:00,Machine 3,86.55,4.965,103.84,1602.8,21
2025-01-29T03:00:00,Machine 3,83.97,4.738,99.93,1576.6,20
2025-01-29T04:00:00,Machine 3,86.45,4.536,103.60,1601.0,20
2025-01-29T05:00:00,Machine 3,84.27,5.122,100.29,1578.9,23
2025-01-29T06:00:00,Machine 3,85.11,5.200,101.50,1586.8,23
2025-01-29T07:00:00,Machine 3,85.15,4.731,101.52,1586.9,22
2025-01-29T08:00:00,Machine 3,86.57,5.126,103.60,1600.7,19
2025-01-29T09:00:00,Machine 3,86.78,4.963,103.87,1602.4,22
2025-01-29T10:00:00,Machine 3,85.11,4.690,101.32,1585.3,22
2025-01-29T11:00:00,Machine 3,86.05,4.880,102.70,1594.4,21
2025-01-29T12:00:00,Machine 3,83.38,5.236,98.65,1567.3,20
2025-01-29T13:00:00,Machine 3,84.49,4.753,100.26,1578.0,22
2025-01-29T14:00:00,Machine 3,84.20,5.270,99.79,1574.8,22
2025-01-29T15:00:00,Machine 3,83.77,4.712,99.10,1570.1,23
2025-01-29T16:00:00,Machine 3,86.99,5.393,103.89,1601.9,22
2025-01-29T17:00:00,Machine 3,85.33,4.603,101.35,1584.9,23
2025-01-29T18:00:00,Machine 3,85.80,5.235,102.02,1589.3,20
2025-01-29T19:00:00,Machine 3,85.57,5.334,101.63,1586.6,21
2025-01-29T20:00:00,Machine 3,84.69,5.358,100.26,1577.4,21
2025-01-29T21:00:00,Machine 3,86.70,4.699,103.23,1597.1,19
2025-01-29T22:00:00,Machine 3,83.87,4.528,98.95,1568.5,20
2025-01-29T23:00:00,Machine 3,84.35,4.825,99.61,1572.8,19
2025-01-30T00:00:00,Machine 3,83.51,4.448,98.31,1564.1,21
2025-01-30T01:00:00,Machine 3,84.98,5.155,100.48,1578.5,23
2025-01-30T02:00:00,Machine 3,85.48,4.784,101.18,1583.0,19
2025-01-30T03:00:00,Machine 3,86.81,4.627,103.13,1596.0,19
2025-01-30T04:00:00,Machine 3,86.46,5.309,102.57,1592.1,21
2025-01-30T05:00:00,Machine 3,86.29,4.648,102.27,1590.1,22
2025-01-30T06:00:00,Machine 3,85.06,4.443,100.38,1577.4,21
2025-01-30T07:00:00,Machine 3,85.55,4.590,101.07,1581.9,21
2025-01-30T08:00:00,Machine 3,85.10,5.434,100.35,1577.0,22
2025-01-30T09:00:00,Machine 3,84.41,4.602,99.27,1569.7,21
2025-01-30T10:00:00,Machine 3,86.00,5.300,101.61,1585.3,20
2025-01-30T11:00:00,Machine 3,84.24,4.700,98.94,1567.3,22
2025-01-30T12:00:00,Machine 3,86.98,4.768,103.00,1594.3,21
2025-01-30T13:00:00,Machine 3,85.52,5.091,100.75,1579.3,22
2025-01-30T14:00:00,Machine 3,85.04,4.781,99.99,1574.1,22
2025-01-30T15:00:00,Machine 3,85.52,4.836,100.67,1578.6,22
2025-01-30T16:00:00,Machine 3,86.74,4.719,102.46,1590.4,22
2025-01-30T17:00:00,Machine 3,86.58,4.691,102.17,1588.4,20
2025-01-30T18:00:00,Machine 3,84.63,4.661,99.21,1568.5,20
2025-01-30T19:00:00,Machine 3,86.15,4.900,101.44,1583.4,20
2025-01-30T20:00:00,Machine 3,85.58,5.412,100.55,1577.3,22
2025-01-30T21:00:00,Machine 3,85.98,4.666,101.10,1580.9,22
2025-01-30T22:00:00,Machine 3,85.38,4.688,100.16,1574.6,22
2025-01-30T23:00:00,Machine 3,84.36,5.281,98.58,1564.0,22
2025-01-01T00:00:00,Machine 4,72.48,2.536,112.72,1634.8,31
2025-01-01T01:00:00,Machine 4,73.16,2.877,113.69,1641.2,29
2025-01-01T02:00:00,Machine 4,74.31,3.304,115.35,1652.1,28
2025-01-01T03:00:00,Machine 4,75.46,3.161,117.03,1663.2,29
2025-01-01T04:00:00,Machine 4,74.13,2.859,114.97,1649.4,28
2025-01-01T05:00:00,Machine 4,73.95,3.340,114.65,1647.1,31
2025-01-01T06:00:00,Machine 4,75.28,2.628,116.59,1660.0,31
2025-01-01T07:00:00,Machine 4,73.49,2.580,113.85,1641.6,29
2025-01-01T08:00:00,Machine 4,73.17,2.809,113.32,1638.0,29
2025-01-01T09:00:00,Machine 4,75.14,2.438,116.22,1657.2,29
2025-01-01T10:00:00,Machine 4,76.25,3.150,117.82,1667.8,31
2025-01-01T11:00:00,Machine 4,75.27,2.998,116.30,1657.5,28
2025-01-01T12:00:00,Machine 4,73.36,2.817,113.38,1638.0,30
2025-01-01T13:00:00,Machine 4,76.26,2.691,117.68,1666.5,30
2025-01-01T14:00:00,Machine 4,74.58,2.640,115.11,1649.3,31
2025-01-01T15:00:00,Machine 4,73.52,2.798,113.46,1638.2,29
2025-01-01T16:00:00,Machine 4,75.46,2.991,116.32,1657.1,29
2025-01-01T17:00:00,Machine 4,75.96,2.582,117.01,1661.6,31
2025-01-01T18:00:00,Machine 4,75.81,2.616,116.73,1659.7,30
2025-01-01T19:00:00,Machine 4,72.93,3.394,112.35,1630.4,29
2025-01-01T20:00:00,Machine 4,72.68,2.940,111.92,1627.4,27
2025-01-01T21:00:00,Machine 4,73.36,3.379,112.88,1633.7,30
2025-01-01T22:00:00,Machine 4,75.51,2.673,116.05,1654.7,27
2025-01-01T23:00:00,Machine 4,75.62,3.266,116.17,1655.4,29
2025-01-02T00:00:00,Machine 4,74.80,3.003,114.88,1646.7,29
2025-01-02T01:00:00,Machine 4,75.19,3.153,115.42,1650.2,29
2025-01-02T02:00:00,Machine 4,76.59,2.983,117.46,1663.7,27
2025-01-02T03:00:00,Machine 4,76.04,3.240,116.59,1657.8,31
2025-01-02T04:00:00,Machine 4,76.64,3.464,117.42,1663.2,28
2025-01-02T05:00:00,Machine 4,73.37,3.489,112.47,1630.1,31
2025-01-02T06:00:00,Machine 4,73.17,3.477,112.11,1627.6,30
2025-01-02T07:00:00,Machine 4,74.97,2.844,114.75,1645.1,27
2025-01-02T08:00:00,Machine 4,72.96,2.781,111.69,1624.6,30
2025-01-02T09:00:00,Machine 4,73.49,3.106,112.43,1629.5,28
2025-01-02T10:00:00,Machine 4,76.14,2.931,116.36,1655.5,30
2025-01-02T11:00:00,Machine 4,73.18,3.308,111.85,1625.4,27
2025-01-02T12:00:00,Machine 4,73.82,2.939,112.75,1631.3,28
2025-01-02T13:00:00,Machine 4,73.35,2.923,112.00,1626.1,28
2025-01-02T14:00:00,Machine 4,75.91,3.035,115.79,1651.3,28
2025-01-02T15:00:00,Machine 4,75.45,2.886,115.05,1646.2,29
2025-01-02T16:00:00,Machine 4,76.20,3.220,116.12,1653.3,31
2025-01-02T17:00:00,Machine 4,75.70,3.028,115.30,1647.8,29
2025-01-02T18:00:00,Machine 4,75.62,3.014,115.13,1646.5,30
2025-01-02T19:00:00,Machine 4,77.06,3.450,117.23,1660.4,28
2025-01-02T20:00:00,Machine 4,73.41,3.372,111.70,1623.4,27
2025-01-02T21:00:00,Machine 4,73.66,3.265,112.02,1625.5,30
2025-01-02T22:00:00,Machine 4,73.22,3.030,111.31,1620.6,29
2025-01-02T23:00:00,Machine 4,76.49,2.968,116.16,1652.8,29
2025-01-03T00:00:00,Machine 4,74.58,3.378,113.24,1633.3,31
2025-01-03T01:00:00,Machine 4,73.30,3.335,111.27,1620.0,29
2025-01-03T02:00:00,Machine 4,77.09,3.276,116.90,1657.4,30
2025-01-03T03:00:00,Machine 4,74.25,3.046,112.58,1628.6,28
2025-01-03T04:00:00,Machine 4,73.51,3.345,111.42,1620.7,27
2025-01-03T05:00:00,Machine 4,75.58,3.127,114.48,1641.0,29
2025-01-03T06:00:00,Machine 4,74.25,3.040,112.43,1627.2,27
2025-01-03T07:00:00,Machine 4,75.87,2.812,114.80,1642.9,30
2025-01-03T08:00:00,Machine 4,77.41,2.668,117.05,1657.8,31
2025-01-03T09:00:00,Machine 4,76.80,2.822,116.08,1651.3,30
2025-01-03T10:00:00,Machine 4,77.42,3.494,116.96,1657.0,27
2025-01-03T11:00:00,Machine 4,73.70,3.397,111.33,1619.4,27
2025-01-03T12:00:00,Machine 4,75.76,3.270,114.37,1639.5,27
2025-01-03T13:00:00,Machine 4,76.68,2.826,115.68,1648.2,30
2025-01-03T14:00:00,Machine 4,75.16,3.164,113.36,1632.6,31
2025-01-03T15:00:00,Machine 4,74.65,3.632,112.53,1627.0,27
2025-01-03T16:00:00,Machine 4,77.01,3.284,116.01,1650.1,29
2025-01-03T17:00:00,Machine 4,74.75,3.390,112.57,1627.0,27
2025-01-03T18:00:00,Machine 4,77.04,2.951,115.96,1649.5,30
2025-01-03T19:00:00,Machine 4,77.68,3.656,116.86,1655.4,29
2025-01-03T20:00:00,Machine 4,77.42,2.866,116.41,1652.3,29
2025-01-03T21:00:00,Machine 4,75.59,2.854,113.61,1633.5,30
2025-01-03T22:00:00,Machine 4,74.30,3.608,111.63,1620.2,28
2025-01-03T23:00:00,Machine 4,75.14,3.502,112.83,1628.2,27
2025-01-04T00:00:00,Machine 4,76.44,3.611,114.73,1640.7,30
2025-01-04T01:00:00,Machine 4,76.75,3.130,115.13,1643.3,29
2025-01-04T02:00:00,Machine 4,75.55,3.417,113.28,1630.8,28
2025-01-04T03:00:00,Machine 4,76.14,2.750,114.11,1636.3,28
2025-01-04T04:00:00,Machine 4,76.25,3.288,114.21,1636.8,26
2025-01-04T05:00:00,Machine 4,77.42,3.646,115.91,1648.1,30
2025-01-04T06:00:00,Machine 4,75.98,3.398,113.71,1633.3,30
2025-01-04T07:00:00,Machine 4,75.88,3.714,113.49,1631.7,27
2025-01-04T08:00:00,Machine 4,77.30,3.235,115.58,1645.5,28
2025-01-04T09:00:00,Machine 4,74.33,3.207,111.06,1615.3,28
2025-01-04T10:00:00,Machine 4,77.12,2.816,115.20,1642.8,27
2025-01-04T11:00:00,Machine 4,77.56,3.623,115.80,1646.7,28
2025-01-04T12:00:00,Machine 4,75.53,3.466,112.70,1625.9,27
2025-01-04T13:00:00,Machine 4,77.04,3.174,114.91,1640.5,27
2025-01-04T14:00:00,Machine 4,78.10,3.261,116.44,1650.7,28
2025-01-04T15:00:00,Machine 4,76.12,3.521,113.42,1630.4,27
2025-01-04T16:00:00,Machine 4,77.37,3.660,115.24,1642.4,29
2025-01-04T17:00:00,Machine 4,77.00,3.413,114.63,1638.3,28
2025-01-04T18:00:00,Machine 4,75.65,2.919,112.55,1624.3,27
2025-01-04T19:00:00,Machine 4,78.01,2.983,116.03,1647.4,27
2025-01-04T20:00:00,Machine 4,75.85,3.067,112.75,1625.4,26
2025-01-04T21:00:00,Machine 4,75.64,3.420,112.38,1622.8,27
2025-01-04T22:00:00,Machine 4,74.84,2.947,111.12,1614.4,28
2025-01-04T23:00:00,Machine 4,75.46,2.880,112.00,1620.1,26
2025-01-05T00:00:00,Machine 4,77.40,3.719,114.85,1639.0,28
